
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Medivac|MULE|SCV|Supply_Depot|MULE|Marine
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Medivac|SCV|MULE|MULE|Supply_Depot|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Medivac
64 SCV
65 MULE
66 MULE
67 Supply_Depot
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|MULE|Medivac|SCV|Marine|MULE|Supply_Depot
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 MULE
64 Medivac
65 SCV
66 Marine
67 MULE
68 Supply_Depot
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Medivac|MULE|MULE|Supply_Depot|SCV|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Medivac
64 MULE
65 MULE
66 Supply_Depot
67 SCV
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|MULE|Marine|Medivac|SCV|MULE|Supply_Depot|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 MULE
63 Marine
64 Medivac
65 SCV
66 MULE
67 Supply_Depot
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|MULE|Marine|Medivac|SCV|MULE|Marine|Supply_Depot
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 MULE
63 Marine
64 Medivac
65 SCV
66 MULE
67 Marine
68 Supply_Depot
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|MULE|Marine|Supply_Depot|Medivac|MULE|SCV|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 MULE
63 Marine
64 Supply_Depot
65 Medivac
66 MULE
67 SCV
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Medivac|SCV|MULE|MULE|Supply_Depot|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Medivac
64 SCV
65 MULE
66 MULE
67 Supply_Depot
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Supply_Depot|Medivac|MULE|MULE|SCV|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Supply_Depot
64 Medivac
65 MULE
66 MULE
67 SCV
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|Supply_Depot|SCV|Marine|MULE|Medivac|SCV|MULE|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 Supply_Depot
62 SCV
63 Marine
64 MULE
65 Medivac
66 SCV
67 MULE
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Medivac|MULE|MULE|SCV|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Medivac
64 MULE
65 MULE
66 SCV
67 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|MULE|Medivac|SCV|MULE|Supply_Depot|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 MULE
64 Medivac
65 SCV
66 MULE
67 Supply_Depot
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|MULE|Medivac|MULE|SCV|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 MULE
64 Medivac
65 MULE
66 SCV
67 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Supply_Depot|MULE|Medivac|SCV|MULE|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Supply_Depot
64 MULE
65 Medivac
66 SCV
67 MULE
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Orbital_Command|Marine|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|Supply_Depot|SCV|MULE|Marine|Medivac|SCV|MULE|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Orbital_Command
33 Marine
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 Supply_Depot
62 SCV
63 MULE
64 Marine
65 Medivac
66 SCV
67 MULE
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|Medivac|MULE|SCV|MULE|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 Medivac
64 MULE
65 SCV
66 MULE
67 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|MULE|Marine|Medivac|Supply_Depot|MULE|SCV|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 MULE
63 Marine
64 Medivac
65 Supply_Depot
66 MULE
67 SCV
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
SCV|SCV|SCV|SCV|Supply_Depot|SCV|Refinery|SCV|Barracks|SCV|SCV|SCV|Orbital_Command|Factory|Marine|MULE|Marine|Starport|Command_Center|Supply_Depot|SCV|Marine|Refinery|Medivac|SCV|Marine|MULE|SCV|Barracks|Marine|Medivac|Marine|Orbital_Command|SCV|SCV|SCV|Medivac|Marine|Marine|MULE|MULE|Supply_Depot|Marine|Starport|SCV|Marine|Medivac|Supply_Depot|SCV|Marine|SCV|Marine|SCV|SCV|Supply_Depot|Medivac|Marine|Marine|SCV|SCV|SCV|Marine|MULE|Supply_Depot|Medivac|SCV|MULE|Marine
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 Refinery
8 SCV
9 Barracks
10 SCV
11 SCV
12 SCV
13 Orbital_Command
14 Factory
15 Marine
16 MULE
17 Marine
18 Starport
19 Command_Center
20 Supply_Depot
21 SCV
22 Marine
23 Refinery
24 Medivac
25 SCV
26 Marine
27 MULE
28 SCV
29 Barracks
30 Marine
31 Medivac
32 Marine
33 Orbital_Command
34 SCV
35 SCV
36 SCV
37 Medivac
38 Marine
39 Marine
40 MULE
41 MULE
42 Supply_Depot
43 Marine
44 Starport
45 SCV
46 Marine
47 Medivac
48 Supply_Depot
49 SCV
50 Marine
51 SCV
52 Marine
53 SCV
54 SCV
55 Supply_Depot
56 Medivac
57 Marine
58 Marine
59 SCV
60 SCV
61 SCV
62 Marine
63 MULE
64 Supply_Depot
65 Medivac
66 SCV
67 MULE
68 Marine
24 SCV and 6 Medivac in 8:0 min:34148.4730349
